feature	X3000190	X3007127	X3003578	X3000516	X3002970	X3002966	X3000375	X3002922	X3002705	X3000005	X3003070	X3000300	X3003922	X3003923	X3002804	X3000196	X3000823	X3002647	X3002930	X3005059	X3003209	X3007180	X3002459	X3003551	X3000518	X3004580	X3004583	X3001855	X3004122	X3000191	X3000567	X3005053	X3003949	X3004588	X3002875	X3003948
S00IK-0001	3.92469634527267	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-0.063808015889501	0.630533918377559	-1.22243401157399	1.99508567316407	2.15378341918313	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	3.58528482225137	-0.436580448038444	-0.721687031676202	1.35122948338934	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	6.20153655063149	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0035	3.55765924913582	-1.06908990514234	-0.743536337960194	3.84145221513642	0.592424667296501	0.124564639918951	0.30612048213986	2.04308607630607	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	3.84145221513642	6.21301107774838	1.36501417119343	3.90558255255613	2.04308607630607	-0.721687031676202	0.325962998917389	6.57146504866085	3.90558255255613	2.30612048213986	2.40808289308531	0.372151033530854	6.57146504866085	3.30612048213986	1.05592054698735	0.721157981418704	5.24953695377349	2.30594496078079	-2.36778779110709	3.36501417119343	-0.529041953733806	4.36501417119343	-1.6465414582195	-0.222434011573993
S00IK-0009	4.71373511392986	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-1.22243401157399	3.05077010120743	2.90638019187226	-1.16965177401421	1.19017315787285	3.11532087622082	-0.0853584294552803	4.02829982040374	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	3.59825789650992	-1.33429758249194	3.71373511392986	-0.529041953733806	0.0698789241551353	-1.6465414582195	-0.222434011573993
S00IK-0018	0.767849062607444	-1.06908990514234	-0.743536337960194	2.78409289611036	3.50860987652068	3.52121649860496	-1.37864878373886	4.89014909729778	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	5.57068925800117	-0.0853584294552803	0.33037492866746	2.40076425655886	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	5.60721513402628	2.0788361616715	1.05592054698735	3.01814823497239	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-0.646541458219499	1.0788361616715
S00IK-0002	4.35831681042735	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-0.378648783738861	0.630533918377559	-1.22243401157399	1.43231739187112	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	4.23873519467467	-0.436580448038444	1.62135121626114	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	3.56476768789477	-1.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0010	5.09376119733489	2.03486750828132	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	2.03486750828132	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	3.70144377455613	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0003	3.91921399366444	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	1.69244313181742	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0037	4.2642452634112	-1.06908990514234	-0.743536337960194	4.91959709202375	-1.55567836423531	0.124564639918951	1.86070340297019	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	4.08969960131506	4.39603513596674	6.59766899713639	3.3346345913026	4.81254736481553	2.01270649641524	-0.721687031676202	0.325962998917389	3.21915737388266	3.81107263524559	2.27574090224903	1.81380242800116	3.3346345913026	6.21915737388266	4.01270649641524	3.52727966924499	3.0365532383696	5.80411987460382	2.30594496078079	-2.36778779110709	4.91959709202375	3.2642452634112	4.20384798376724	1.55036328235804	1.69077840152787
S00IK-0024	0.767849062607444	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	3.25985597860369	-0.102139777856281	3.11532087622082	-0.0853584294552803	2.23608948395483	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	1.37215103353085	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	1.43926522938939	-0.930121075844865	2.04731134322359	1.18772646239343
S00IK-0017	0.767849062607444	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	4.5452722052513	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	3.11532087622082	-0.0853584294552803	3.07668058732852	0.563419551961556	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0004	0.767849062607444	-1.06908990514234	0.302137504566189	1.39107961448771	-1.55567836423531	0.124564639918951	0.887100005287345	0.630533918377559	-1.22243401157399	3.53095619506207	2.10469144035997	-1.16965177401421	-0.102139777856281	4.20902810017471	-0.0853584294552803	4.62406559945355	-0.436580448038444	0.361031193619758	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	5.41547897764213	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
S00IK-0038	3.14862241800905	-1.06908990514234	-0.743536337960194	1.39107961448771	-1.55567836423531	1.75813091062608	2.89708365101309	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	2.43241538400964	4.21901174590045	-0.0853584294552803	4.12659611167905	-0.436580448038444	1.89708365101308	0.325962998917389	3.84050012264672	2.43241538400964	2.31212115029193	-0.321569883486992	0.372151033530854	4.84050012264672	0.312121150291929	1.05592054698735	-0.863866710233053	3.84050012264672	2.30594496078079	-0.0920553563551482	2.13786173515031	-0.529041953733806	1.31212115029193	-1.6465414582195	-0.222434011573993
S00IK-0039	0.767849062607444	-1.06908990514234	-0.743536337960194	4.14706843504555	-0.540446717006055	0.124564639918951	2.9743067814337	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	4.15523974592748	4.50963851443025	6.7112723755999	-0.0853584294552803	5.11753966525102	-0.436580448038444	0.278312968323798	0.325962998917389	4.33276075234617	2.98880635112881	2.80438177999139	1.2783129683238	3.40384385040766	6.55515317368262	3.21941927927023	2.05592054698735	1.21941927927023	5.74779825162502	2.30594496078079	-2.36778779110709	4.44823796976611	0.470958046266194	2.2783129683238	1.07900416010039	4.38934428071254
S00IK-0011	4.62989404905059	1.20843028061231	-0.743536337960194	1.39107961448771	-1.55567836423531	0.124564639918951	-1.37864878373886	0.630533918377559	-1.22243401157399	0.432317391871122	1.10469144035997	-1.16965177401421	-0.102139777856281	4.11532087622082	-0.0853584294552803	4.25679330217371	-0.436580448038444	-0.721687031676202	0.325962998917389	2.21915737388266	0.614299779093292	-0.729214619230005	-0.321569883486992	0.372151033530854	3.29261331864332	-0.687878849708071	1.05592054698735	-0.863866710233053	2.79916435312478	2.30594496078079	-2.36778779110709	2.13786173515031	-0.529041953733806	-0.930121075844865	-1.6465414582195	-0.222434011573993
